
order_id,order_date,customer,product,category,quantity,price
7337,2023-09-13,Lucas,Headset,Eletrônicos,3,1899.7
7338,2023-12-19,Fernanda,Teclado,Eletrônicos,2,491.99
7339,2024-06-04,Carlos,Headset,Eletrônicos,4,2255.85
7340,2024-06-07,Lucas,Monitor,Eletrônicos,3,4030.89
7341,2024-11-24,Lucas,Headset,Eletrônicos,2,538.76
7342,2023-10-11,Carlos,Monitor,Eletrônicos,4,1414.24
7343,2023-11-08,Carlos,Mesa,Móveis,1,1896.66
7344,2023-04-09,Ana,Headset,Eletrônicos,3,564.3
7345,2023-07-16,João,Mesa,Móveis,3,3823.47
7346,2024-04-26,Carlos,Headset,Eletrônicos,4,3945.39
7347,2023-08-14,Pedro,Cadeira,Móveis,1,4187.68
7348,2024-09-06,Juliana,Notebook,Eletrônicos,4,2940.29
7349,2024-09-09,João,Notebook,Eletrônicos,3,2560.83
7350,2023-12-31,Pedro,Notebook,Eletrônicos,1,1349.63
7351,2024-01-03,Ana,Cadeira,Móveis,2,3293.03
7352,2024-07-23,Carlos,Notebook,Eletrônicos,3,2250.59
7353,2024-08-12,João,Mesa,Móveis,4,4855.34
7354,2023-03-16,Fernanda,Mouse,Eletrônicos,4,4842.49
7355,2023-02-11,Carlos,Mouse,Eletrônicos,4,4530.77
7356,2024-02-26,Lucas,Headset,Eletrônicos,4,1832.44
7357,2023-06-30,Carlos,Mouse,Eletrônicos,4,1871.46
7358,2024-06-28,Fernanda,Notebook,Eletrônicos,3,4270.73
7359,2023-03-12,João,Mouse,Eletrônicos,1,3659.22
7360,2024-07-21,Carlos,Monitor,Eletrônicos,4,3536.59
7361,2023-04-15,Carlos,Notebook,Eletrônicos,4,1434.07
7362,2023-07-19,Maria,Monitor,Eletrônicos,2,4175.08
7363,2023-04-11,Maria,Mesa,Móveis,2,2918.13
7364,2023-11-03,João,Monitor,Eletrônicos,1,2261.98
7365,2024-08-08,João,Mesa,Móveis,3,4333.84
7366,2024-11-13,Lucas,Cadeira,Móveis,3,2001.34
7367,2024-01-12,Lucas,Cadeira,Móveis,1,3286.93
7368,2024-10-16,Juliana,Headset,Eletrônicos,1,2356.23
7369,2024-11-08,Carlos,Monitor,Eletrônicos,1,2984.05
7370,2024-02-03,Pedro,Teclado,Eletrônicos,4,250.71
7371,2023-08-09,João,Mesa,Móveis,3,2332.52
7372,2024-08-17,Fernanda,Notebook,Eletrônicos,1,2804.63
7373,2023-07-01,Carlos,Teclado,Eletrônicos,2,2488.96
7374,2023-11-03,Pedro,Mesa,Móveis,4,4244.68
7375,2024-06-05,Maria,Notebook,Eletrônicos,4,1590.06
7376,2024-01-31,Lucas,Mesa,Móveis,4,4426.18
7377,2023-01-04,Fernanda,Mesa,Móveis,4,2047.14
7378,2023-10-08,João,Notebook,Eletrônicos,1,3487.91
7379,2023-08-03,Carlos,Mesa,Móveis,4,479.28
7380,2024-09-01,Maria,Mesa,Móveis,2,1040.76
7381,2024-02-24,Juliana,Mesa,Móveis,2,3817.77
7382,2023-04-11,Ana,Headset,Eletrônicos,1,111.03
7383,2024-06-04,Maria,Cadeira,Móveis,4,4844.21
7384,2024-07-26,Carlos,Mouse,Eletrônicos,2,993.61
7385,2023-11-05,Juliana,Mesa,Móveis,3,4511.45
7386,2024-10-19,Lucas,Headset,Eletrônicos,4,2603.93
7387,2024-05-24,Pedro,Notebook,Eletrônicos,1,2844.65
7388,2023-03-04,Fernanda,Monitor,Eletrônicos,3,466.45
7389,2024-09-24,Fernanda,Mesa,Móveis,4,1857.83
7390,2023-08-14,Ana,Headset,Eletrônicos,3,823.28
7391,2023-04-15,Fernanda,Cadeira,Móveis,4,2653.36
7392,2024-02-29,Ana,Headset,Eletrônicos,4,2776.12
7393,2023-09-12,Juliana,Cadeira,Móveis,2,3562.85
7394,2024-03-04,Lucas,Monitor,Eletrônicos,3,4397.48
7395,2024-03-09,Ana,Mesa,Móveis,3,2367.49
7396,2023-07-26,João,Teclado,Eletrônicos,1,1205.13
7397,2023-01-28,Carlos,Monitor,Eletrônicos,1,1701.18
7398,2024-11-12,Juliana,Mouse,Eletrônicos,3,4243.09
7399,2023-12-02,Fernanda,Notebook,Eletrônicos,2,772.02
7400,2024-08-10,Ana,Headset,Eletrônicos,2,3154.92
7401,2024-09-19,Maria,Notebook,Eletrônicos,4,114.78
7402,2023-03-10,Pedro,Notebook,Eletrônicos,1,1266.06
7403,2024-05-27,Carlos,Notebook,Eletrônicos,1,2977.47
7404,2023-06-16,Lucas,Cadeira,Móveis,1,2309.24
7405,2024-12-30,Fernanda,Headset,Eletrônicos,4,2493.07
7406,2024-01-03,Maria,Mouse,Eletrônicos,2,3319.78
7407,2023-09-08,João,Mesa,Móveis,1,1211.2
7408,2024-11-16,Ana,Mesa,Móveis,4,1439.98
7409,2023-06-19,Maria,Teclado,Eletrônicos,3,3438.07
7410,2023-03-31,Carlos,Mesa,Móveis,2,2714.54
7411,2024-07-14,Fernanda,Mouse,Eletrônicos,3,122.2
7412,2024-03-21,Maria,Mesa,Móveis,1,3368.12
7413,2023-10-21,João,Cadeira,Móveis,4,3119.46
7414,2023-05-30,Pedro,Monitor,Eletrônicos,2,439.11
7415,2023-05-12,Juliana,Mesa,Móveis,1,3750.22
7416,2024-03-08,Ana,Notebook,Eletrônicos,2,2634.4
7417,2023-02-28,Carlos,Notebook,Eletrônicos,4,1063.5
7418,2023-07-18,Fernanda,Monitor,Eletrônicos,4,2818.81
7419,2023-08-03,Juliana,Notebook,Eletrônicos,1,2997.52
7420,2024-07-14,Ana,Notebook,Eletrônicos,2,4604.59
7421,2024-04-16,Ana,Cadeira,Móveis,4,3723.61
7422,2023-09-04,Lucas,Cadeira,Móveis,2,1544.53
7423,2024-01-17,Ana,Cadeira,Móveis,2,634.76
7424,2023-08-27,Maria,Mesa,Móveis,3,4273.26
7425,2024-01-02,Maria,Monitor,Eletrônicos,1,4238.04
7426,2023-06-17,Juliana,Notebook,Eletrônicos,1,917.78
7427,2024-07-13,Pedro,Teclado,Eletrônicos,2,357.55
7428,2023-02-20,João,Monitor,Eletrônicos,3,3573.73
7429,2024-09-01,Fernanda,Teclado,Eletrônicos,2,3626.78
7430,2024-12-28,Juliana,Notebook,Eletrônicos,1,926.86
7431,2024-11-19,Fernanda,Mouse,Eletrônicos,1,3357.65
7432,2024-01-15,Juliana,Monitor,Eletrônicos,2,1430.67
7433,2024-04-18,Carlos,Mesa,Móveis,2,1340.05
7434,2023-03-21,Maria,Teclado,Eletrônicos,2,1656.36
7435,2024-11-27,Ana,Monitor,Eletrônicos,1,2625.96
7436,2024-01-02,João,Monitor,Eletrônicos,2,4032.05
7437,2024-04-05,Juliana,Cadeira,Móveis,2,2518.29
7438,2024-06-22,Carlos,Mouse,Eletrônicos,4,1525.31
7439,2024-03-27,Fernanda,Cadeira,Móveis,1,4425.67
7440,2024-04-08,Carlos,Mouse,Eletrônicos,2,322.7
7441,2024-04-22,Carlos,Mouse,Eletrônicos,3,3995.6
7442,2024-02-24,Fernanda,Mesa,Móveis,1,3932.69
7443,2024-12-07,Carlos,Monitor,Eletrônicos,2,1305.06
7444,2023-08-02,Pedro,Cadeira,Móveis,2,1031.56
7445,2024-01-04,Carlos,Cadeira,Móveis,4,4379.77
7446,2023-04-24,João,Teclado,Eletrônicos,4,2816.41
7447,2024-05-17,Juliana,Monitor,Eletrônicos,1,277.76
7448,2024-09-27,Maria,Notebook,Eletrônicos,4,4459.62
7449,2024-08-10,João,Notebook,Eletrônicos,4,1777.58
7450,2023-11-07,Ana,Teclado,Eletrônicos,1,1743.67
7451,2024-04-13,Lucas,Mouse,Eletrônicos,3,3234.28
7452,2024-12-08,Pedro,Teclado,Eletrônicos,2,3323.49
7453,2023-02-13,Pedro,Teclado,Eletrônicos,2,1798.91
7454,2024-02-19,Ana,Cadeira,Móveis,4,759.23
7455,2024-11-28,Fernanda,Teclado,Eletrônicos,2,2783.74
7456,2023-09-03,João,Headset,Eletrônicos,4,3144.64
7457,2023-03-25,João,Mouse,Eletrônicos,1,4308.1
7458,2023-07-26,Ana,Notebook,Eletrônicos,1,2447.98
7459,2023-05-31,Fernanda,Mesa,Móveis,1,3246.2
7460,2024-10-29,Lucas,Monitor,Eletrônicos,2,319.32
7461,2024-06-11,Carlos,Teclado,Eletrônicos,4,4477.89
7462,2023-06-14,Fernanda,Monitor,Eletrônicos,4,1669.72
7463,2023-05-25,Juliana,Teclado,Eletrônicos,2,3179.49
7464,2023-02-06,Carlos,Headset,Eletrônicos,1,4584.46
7465,2023-11-29,Juliana,Monitor,Eletrônicos,3,4062.1
7466,2024-02-07,Maria,Cadeira,Móveis,4,3206.63
7467,2024-02-18,João,Cadeira,Móveis,4,3532.86
7468,2023-02-14,João,Monitor,Eletrônicos,2,4608.48
7469,2024-02-06,Ana,Teclado,Eletrônicos,3,4069.86
7470,2023-07-25,Ana,Headset,Eletrônicos,1,3068.8
7471,2023-03-03,Carlos,Headset,Eletrônicos,4,3310.58
7472,2024-02-24,Fernanda,Teclado,Eletrônicos,2,778.98
7473,2024-04-12,João,Mouse,Eletrônicos,3,2377.33
7474,2023-01-19,João,Notebook,Eletrônicos,2,1539.94
7475,2023-12-31,Pedro,Notebook,Eletrônicos,3,2188.25
7476,2023-10-27,Juliana,Headset,Eletrônicos,2,3328.12
7477,2023-01-07,Maria,Mesa,Móveis,3,788.3
7478,2024-03-03,Maria,Notebook,Eletrônicos,4,136.01
7479,2023-04-27,Juliana,Mesa,Móveis,3,2014.78
7480,2024-08-02,Carlos,Cadeira,Móveis,1,1644.81
7481,2024-05-21,Lucas,Mesa,Móveis,4,2131.14
7482,2024-06-29,Fernanda,Mesa,Móveis,1,4659.54
7483,2024-12-06,João,Notebook,Eletrônicos,4,3550.07
7484,2023-11-21,Pedro,Headset,Eletrônicos,3,1670.92
7485,2023-02-24,Fernanda,Teclado,Eletrônicos,4,937.43
7486,2023-02-11,João,Headset,Eletrônicos,2,3111.47
7487,2023-10-24,Ana,Cadeira,Móveis,3,3305.0
7488,2023-08-19,Fernanda,Mouse,Eletrônicos,2,2443.93
7489,2024-03-28,Carlos,Mesa,Móveis,2,1103.17
7490,2024-01-29,Fernanda,Mesa,Móveis,2,191.35
7491,2024-06-05,Lucas,Monitor,Eletrônicos,2,1365.02
7492,2023-12-24,Fernanda,Mesa,Móveis,1,2312.99
7493,2024-03-19,Fernanda,Headset,Eletrônicos,3,3950.27
7494,2023-05-08,Fernanda,Teclado,Eletrônicos,2,4276.08
7495,2024-11-21,Maria,Mouse,Eletrônicos,1,2094.03
7496,2024-02-09,João,Headset,Eletrônicos,4,3990.81
7497,2024-01-27,Lucas,Monitor,Eletrônicos,2,4967.1
7498,2023-07-12,Juliana,Headset,Eletrônicos,2,3597.22
7499,2024-08-26,Carlos,Notebook,Eletrônicos,1,3656.57
7500,2023-03-19,Juliana,Cadeira,Móveis,4,4552.21
7501,2023-03-26,Maria,Teclado,Eletrônicos,4,1723.81
7502,2023-01-30,João,Mouse,Eletrônicos,1,105.47
7503,2024-12-25,Pedro,Cadeira,Móveis,2,4935.54
7504,2023-02-18,Carlos,Notebook,Eletrônicos,3,2477.82
7505,2023-05-25,João,Cadeira,Móveis,1,3939.1
7506,2023-03-10,Maria,Monitor,Eletrônicos,3,4071.83
7507,2023-02-27,Maria,Mesa,Móveis,2,2017.71
7508,2024-11-27,Pedro,Mesa,Móveis,2,2729.3
7509,2024-07-27,Carlos,Teclado,Eletrônicos,4,2722.58
7510,2024-04-23,Carlos,Cadeira,Móveis,2,1140.07
7511,2024-03-20,Lucas,Headset,Eletrônicos,4,632.31
7512,2023-10-23,João,Mesa,Móveis,4,2740.68
7513,2024-11-08,Lucas,Teclado,Eletrônicos,2,644.71
7514,2023-06-20,Maria,Teclado,Eletrônicos,4,1763.14
7515,2024-07-28,Juliana,Monitor,Eletrônicos,2,971.11
7516,2023-05-27,Maria,Teclado,Eletrônicos,4,3549.23
7517,2024-04-28,Fernanda,Notebook,Eletrônicos,4,4366.44
7518,2023-11-02,Pedro,Headset,Eletrônicos,2,2910.68
7519,2024-11-03,Pedro,Mesa,Móveis,3,2080.27
7520,2024-10-14,Juliana,Mesa,Móveis,1,4983.38
7521,2024-08-31,Juliana,Mouse,Eletrônicos,2,154.99
7522,2024-03-21,Carlos,Notebook,Eletrônicos,4,1556.49
7523,2023-08-09,Juliana,Mesa,Móveis,1,1429.43
7524,2024-07-08,Lucas,Monitor,Eletrônicos,3,1813.21
7525,2024-01-13,Maria,Mesa,Móveis,2,1191.45
7526,2024-09-11,Fernanda,Mouse,Eletrônicos,4,1358.1
7527,2023-09-23,João,Cadeira,Móveis,4,1325.5
7528,2023-04-05,Fernanda,Cadeira,Móveis,2,2553.43
7529,2023-09-19,Ana,Notebook,Eletrônicos,4,1985.72
7530,2023-03-12,João,Teclado,Eletrônicos,1,3214.44
7531,2023-08-07,Pedro,Mouse,Eletrônicos,4,2596.29
7532,2024-06-16,João,Mouse,Eletrônicos,1,957.94
7533,2023-04-02,Juliana,Mesa,Móveis,1,4059.72
7534,2023-05-07,Maria,Monitor,Eletrônicos,2,2387.37
7535,2023-03-21,Lucas,Mesa,Móveis,4,808.5
7536,2023-08-26,Juliana,Monitor,Eletrônicos,1,876.06
7537,2024-01-07,Juliana,Mouse,Eletrônicos,4,3994.99
7538,2024-04-30,Fernanda,Teclado,Eletrônicos,1,3529.82
7539,2024-11-24,Carlos,Cadeira,Móveis,3,2557.31
7540,2023-01-25,Lucas,Notebook,Eletrônicos,2,1565.1
7541,2023-06-05,Ana,Headset,Eletrônicos,2,2329.58
7542,2024-05-31,Carlos,Monitor,Eletrônicos,2,3200.59
7543,2024-09-23,Ana,Cadeira,Móveis,1,4402.45
7544,2024-06-13,Ana,Notebook,Eletrônicos,3,2801.55
7545,2024-12-10,Maria,Teclado,Eletrônicos,1,1419.84
7546,2023-02-26,Maria,Mouse,Eletrônicos,2,261.56
7547,2024-08-27,Juliana,Teclado,Eletrônicos,1,918.5
7548,2023-01-19,Pedro,Monitor,Eletrônicos,2,3268.38
7549,2024-01-19,Pedro,Mouse,Eletrônicos,4,844.16
7550,2023-07-12,Ana,Mesa,Móveis,1,2433.62
7551,2023-08-25,Lucas,Notebook,Eletrônicos,4,3509.83
7552,2024-01-22,Pedro,Mesa,Móveis,1,1575.71
7553,2024-03-01,Maria,Mouse,Eletrônicos,2,3362.07
7554,2023-10-04,Pedro,Headset,Eletrônicos,4,2926.31
7555,2023-08-15,Ana,Notebook,Eletrônicos,1,2222.75
7556,2024-07-05,Fernanda,Notebook,Eletrônicos,2,4491.37
7557,2023-11-19,Carlos,Mesa,Móveis,1,3475.69
7558,2023-06-02,Lucas,Notebook,Eletrônicos,4,1834.96
7559,2024-09-30,Lucas,Mouse,Eletrônicos,1,4031.11
7560,2023-08-25,João,Headset,Eletrônicos,1,3703.61
7561,2023-02-24,Juliana,Monitor,Eletrônicos,4,3968.84
7562,2024-03-11,Pedro,Monitor,Eletrônicos,2,3222.73
7563,2024-11-14,Juliana,Mouse,Eletrônicos,1,1927.88
7564,2023-04-19,Juliana,Mesa,Móveis,1,1775.46
7565,2023-07-03,Lucas,Teclado,Eletrônicos,3,3288.05
7566,2024-01-03,Fernanda,Mouse,Eletrônicos,3,697.96
7567,2023-07-17,Fernanda,Monitor,Eletrônicos,2,4108.58
7568,2024-01-06,Maria,Mouse,Eletrônicos,4,1883.16
7569,2024-01-08,Carlos,Notebook,Eletrônicos,2,3170.34
7570,2024-05-11,Maria,Notebook,Eletrônicos,2,2520.37
7571,2024-08-21,Pedro,Mouse,Eletrônicos,2,2620.67
7572,2023-07-20,Ana,Mesa,Móveis,1,3703.13
7573,2024-05-23,Fernanda,Teclado,Eletrônicos,1,3152.02
7574,2023-11-18,Fernanda,Notebook,Eletrônicos,2,1289.03
7575,2023-10-02,João,Monitor,Eletrônicos,2,417.42
7576,2023-07-30,João,Headset,Eletrônicos,3,4209.16
7577,2024-05-18,Fernanda,Notebook,Eletrônicos,4,4430.23
7578,2023-04-28,Carlos,Monitor,Eletrônicos,2,864.26
7579,2024-12-03,Lucas,Headset,Eletrônicos,3,1581.91
7580,2024-07-07,Lucas,Teclado,Eletrônicos,2,1447.59
7581,2023-02-11,Fernanda,Headset,Eletrônicos,4,4690.37
7582,2023-11-11,Lucas,Notebook,Eletrônicos,2,1063.65
7583,2023-11-25,João,Headset,Eletrônicos,4,874.37
7584,2023-01-17,Ana,Mesa,Móveis,1,950.1
7585,2023-10-10,Lucas,Monitor,Eletrônicos,4,3662.85
7586,2023-09-15,Juliana,Notebook,Eletrônicos,2,4445.7
7587,2024-07-28,Maria,Notebook,Eletrônicos,3,1997.17
7588,2024-07-27,Fernanda,Mouse,Eletrônicos,1,723.6
7589,2024-09-03,Lucas,Mesa,Móveis,3,2949.32
7590,2023-01-19,Juliana,Mesa,Móveis,2,1089.18
7591,2024-06-12,Ana,Mouse,Eletrônicos,1,367.55
7592,2024-02-27,Fernanda,Headset,Eletrônicos,3,4436.85
7593,2024-04-10,Juliana,Monitor,Eletrônicos,2,4360.66
7594,2024-01-08,Carlos,Cadeira,Móveis,3,4880.76
7595,2023-03-22,Carlos,Teclado,Eletrônicos,4,2396.32
7596,2024-07-04,Juliana,Mesa,Móveis,4,1505.31
7597,2024-07-01,João,Cadeira,Móveis,2,3860.43
7598,2024-02-28,Ana,Monitor,Eletrônicos,3,943.45
7599,2024-03-04,Juliana,Teclado,Eletrônicos,2,1254.3
7600,2024-01-23,Maria,Mesa,Móveis,3,1315.63
7601,2024-12-09,Ana,Notebook,Eletrônicos,1,4760.52
7602,2024-10-31,Maria,Mesa,Móveis,2,3662.62
7603,2023-07-23,Maria,Teclado,Eletrônicos,2,711.79
7604,2023-07-15,Ana,Headset,Eletrônicos,3,509.59
7605,2024-12-28,Fernanda,Cadeira,Móveis,2,4221.93
7606,2023-10-12,Pedro,Headset,Eletrônicos,1,4021.26
7607,2023-07-15,Ana,Notebook,Eletrônicos,3,3371.42
7608,2023-11-03,Juliana,Teclado,Eletrônicos,3,1020.7
7609,2024-10-25,Fernanda,Monitor,Eletrônicos,3,2427.4
7610,2023-01-14,Maria,Headset,Eletrônicos,1,3033.49
7611,2023-05-26,Fernanda,Teclado,Eletrônicos,1,4664.08
7612,2023-02-26,Fernanda,Mesa,Móveis,2,888.65
7613,2024-12-23,Lucas,Monitor,Eletrônicos,3,2601.46
7614,2023-07-29,Juliana,Mouse,Eletrônicos,1,830.87
7615,2024-06-12,Carlos,Mouse,Eletrônicos,4,2247.05
7616,2023-12-10,Carlos,Headset,Eletrônicos,2,1040.67
7617,2024-12-15,Juliana,Notebook,Eletrônicos,1,4189.12
7618,2024-09-02,Juliana,Teclado,Eletrônicos,1,1310.94
7619,2023-10-06,João,Cadeira,Móveis,1,2114.67
7620,2023-07-28,Carlos,Notebook,Eletrônicos,2,2068.55
7621,2024-10-02,Pedro,Monitor,Eletrônicos,1,4338.16
7622,2023-12-01,Maria,Headset,Eletrônicos,1,3801.1
7623,2023-10-15,Ana,Notebook,Eletrônicos,4,335.0
7624,2023-09-09,Ana,Headset,Eletrônicos,4,382.08
7625,2023-09-22,Pedro,Mesa,Móveis,4,2778.43
7626,2023-09-28,Carlos,Monitor,Eletrônicos,1,2167.21
7627,2024-11-30,Maria,Cadeira,Móveis,4,1414.14
7628,2024-02-23,Carlos,Teclado,Eletrônicos,3,3973.47
7629,2024-12-26,Fernanda,Monitor,Eletrônicos,4,686.74
7630,2023-07-30,João,Teclado,Eletrônicos,4,4871.58
7631,2023-12-31,Carlos,Teclado,Eletrônicos,1,169.31
7632,2023-03-17,João,Notebook,Eletrônicos,3,635.24
7633,2024-10-21,Juliana,Mesa,Móveis,4,1591.02
7634,2023-11-17,Juliana,Notebook,Eletrônicos,1,2570.29
7635,2024-12-25,Ana,Mouse,Eletrônicos,3,1119.87
7636,2024-03-08,Maria,Mouse,Eletrônicos,4,3694.26
7637,2023-04-19,Lucas,Teclado,Eletrônicos,1,1819.83
7638,2024-10-02,Fernanda,Mesa,Móveis,3,240.76
7639,2024-06-05,João,Monitor,Eletrônicos,4,4394.72
7640,2023-02-16,Carlos,Teclado,Eletrônicos,3,4722.14
7641,2024-01-14,Juliana,Monitor,Eletrônicos,3,3111.89
7642,2023-04-06,Fernanda,Teclado,Eletrônicos,1,4042.36
7643,2023-04-13,Carlos,Notebook,Eletrônicos,2,649.5
7644,2023-05-26,Fernanda,Teclado,Eletrônicos,3,1380.66
7645,2023-01-27,Ana,Teclado,Eletrônicos,3,1659.9
7646,2024-06-13,Pedro,Mesa,Móveis,3,4805.73
7647,2024-11-09,Fernanda,Mesa,Móveis,3,2585.5
7648,2023-03-23,Juliana,Headset,Eletrônicos,3,86.7
7649,2024-03-03,Lucas,Monitor,Eletrônicos,2,1931.92
7650,2024-08-06,Pedro,Mesa,Móveis,1,88.37
7651,2024-04-23,Juliana,Teclado,Eletrônicos,2,1227.14
7652,2023-06-11,Carlos,Mesa,Móveis,1,2300.77
7653,2024-02-06,Juliana,Mesa,Móveis,2,1650.8
7654,2024-05-22,Pedro,Cadeira,Móveis,1,212.03
7655,2023-02-07,Fernanda,Cadeira,Móveis,4,625.86
7656,2024-05-25,Lucas,Mouse,Eletrônicos,3,2776.89
7657,2024-01-28,Lucas,Notebook,Eletrônicos,1,3493.24
7658,2024-12-13,Maria,Headset,Eletrônicos,1,2052.52
7659,2024-05-08,Juliana,Headset,Eletrônicos,3,3670.83
7660,2023-07-19,Pedro,Notebook,Eletrônicos,4,858.5
7661,2023-09-12,Maria,Mesa,Móveis,3,654.19
7662,2023-06-28,Carlos,Mouse,Eletrônicos,1,4205.3
7663,2024-06-30,Carlos,Mouse,Eletrônicos,1,1729.11
7664,2024-08-16,Carlos,Monitor,Eletrônicos,3,2189.63
7665,2024-01-24,Ana,Headset,Eletrônicos,2,4740.53
7666,2024-02-02,Pedro,Cadeira,Móveis,3,2149.36
7667,2023-06-07,João,Mouse,Eletrônicos,1,67.28
7668,2023-01-04,Lucas,Teclado,Eletrônicos,1,4692.96
7669,2023-06-16,João,Monitor,Eletrônicos,1,119.89
7670,2024-04-12,Carlos,Headset,Eletrônicos,4,3328.32
7671,2024-02-13,Fernanda,Mesa,Móveis,3,1648.31
7672,2024-02-16,Juliana,Teclado,Eletrônicos,4,2378.43
7673,2023-07-23,Fernanda,Notebook,Eletrônicos,3,2759.06
7674,2023-07-13,Pedro,Headset,Eletrônicos,4,2071.88
7675,2023-08-23,Fernanda,Cadeira,Móveis,2,3883.13
7676,2024-12-18,Maria,Teclado,Eletrônicos,1,4657.0
7677,2023-05-30,Juliana,Mesa,Móveis,1,477.74
7678,2023-06-08,Juliana,Teclado,Eletrônicos,3,4011.25
7679,2023-10-06,João,Teclado,Eletrônicos,1,686.92
7680,2024-02-08,Fernanda,Mouse,Eletrônicos,4,447.37
7681,2024-11-08,Carlos,Cadeira,Móveis,2,4781.37
7682,2023-11-07,João,Notebook,Eletrônicos,4,2472.02
7683,2023-03-09,João,Mesa,Móveis,4,805.39
7684,2024-04-07,Lucas,Monitor,Eletrônicos,3,2871.29
7685,2023-03-29,João,Monitor,Eletrônicos,1,1353.02
7686,2023-08-05,Carlos,Mesa,Móveis,4,2348.33
7687,2023-01-01,Lucas,Notebook,Eletrônicos,3,3142.06
7688,2023-05-15,Juliana,Mesa,Móveis,4,4352.89
7689,2024-11-27,Carlos,Mouse,Eletrônicos,4,65.25
7690,2023-12-17,Ana,Monitor,Eletrônicos,4,1110.0
7691,2023-05-20,Juliana,Headset,Eletrônicos,3,526.54
7692,2024-09-09,Juliana,Monitor,Eletrônicos,2,530.63
7693,2023-05-13,Fernanda,Headset,Eletrônicos,4,4731.6
7694,2024-09-11,Ana,Teclado,Eletrônicos,4,4683.61
7695,2023-06-27,Fernanda,Mouse,Eletrônicos,3,3759.07
7696,2023-12-24,Ana,Monitor,Eletrônicos,1,3233.16
7697,2024-01-15,João,Mouse,Eletrônicos,2,4247.45
7698,2024-10-19,Pedro,Mouse,Eletrônicos,3,339.12
7699,2024-03-25,Carlos,Notebook,Eletrônicos,1,641.45
7700,2024-08-08,Ana,Monitor,Eletrônicos,3,1619.71
7701,2024-04-07,Juliana,Headset,Eletrônicos,3,4170.84
7702,2023-04-18,Juliana,Cadeira,Móveis,2,2387.55
7703,2023-05-02,Pedro,Headset,Eletrônicos,2,2542.7
7704,2023-01-17,Ana,Notebook,Eletrônicos,2,1184.86
7705,2023-07-15,Juliana,Notebook,Eletrônicos,2,3259.52
7706,2023-11-23,Fernanda,Mouse,Eletrônicos,1,4444.82
7707,2023-11-14,Ana,Cadeira,Móveis,4,1681.1
7708,2024-04-23,Pedro,Notebook,Eletrônicos,3,3114.97
7709,2023-09-09,Ana,Cadeira,Móveis,2,1693.15
7710,2024-05-17,João,Monitor,Eletrônicos,4,3973.96
7711,2023-04-29,João,Mouse,Eletrônicos,1,2401.05
7712,2024-11-04,Lucas,Notebook,Eletrônicos,2,1730.37
7713,2024-12-10,João,Cadeira,Móveis,3,2129.24
7714,2024-05-12,Maria,Mesa,Móveis,4,501.58
7715,2024-04-30,Lucas,Headset,Eletrônicos,2,4337.28
7716,2023-02-14,Ana,Notebook,Eletrônicos,3,4792.44
7717,2023-11-10,Maria,Notebook,Eletrônicos,4,2413.2
7718,2023-06-28,Carlos,Notebook,Eletrônicos,3,1145.62
7719,2024-02-22,Pedro,Cadeira,Móveis,1,3340.05
7720,2024-07-09,Carlos,Teclado,Eletrônicos,2,2289.29
7721,2023-03-19,Maria,Monitor,Eletrônicos,2,1298.89
7722,2023-11-22,Juliana,Headset,Eletrônicos,3,240.24
7723,2024-11-20,João,Notebook,Eletrônicos,4,4454.04
7724,2023-12-23,Fernanda,Mesa,Móveis,2,3993.84
7725,2024-02-20,Ana,Mesa,Móveis,3,4153.58
7726,2024-05-29,Lucas,Mouse,Eletrônicos,1,2227.21
7727,2023-08-02,Juliana,Teclado,Eletrônicos,2,3778.61
7728,2023-03-15,Fernanda,Teclado,Eletrônicos,3,2927.07
7729,2024-07-16,Juliana,Cadeira,Móveis,4,1905.14
7730,2024-08-01,Fernanda,Mouse,Eletrônicos,2,4221.57
7731,2024-05-23,Ana,Headset,Eletrônicos,2,4993.85
7732,2023-11-28,João,Cadeira,Móveis,1,4501.45
7733,2023-04-03,Ana,Mouse,Eletrônicos,3,3892.15
7734,2024-11-18,Pedro,Monitor,Eletrônicos,4,3750.16
7735,2024-10-18,Fernanda,Teclado,Eletrônicos,1,3268.73
7736,2024-06-02,Pedro,Headset,Eletrônicos,1,4275.41
7737,2023-09-26,Juliana,Monitor,Eletrônicos,1,2490.75
7738,2024-01-11,Pedro,Headset,Eletrônicos,3,949.56
7739,2023-01-04,Carlos,Cadeira,Móveis,3,3851.85
7740,2023-05-18,Juliana,Mouse,Eletrônicos,2,4601.56
7741,2023-08-19,João,Teclado,Eletrônicos,3,1739.69
7742,2024-08-22,Pedro,Teclado,Eletrônicos,1,3925.77
7743,2024-06-12,Maria,Headset,Eletrônicos,3,1404.93
7744,2023-02-21,Pedro,Headset,Eletrônicos,4,4715.87
7745,2024-10-07,Lucas,Headset,Eletrônicos,2,3433.13
7746,2024-12-23,Carlos,Notebook,Eletrônicos,1,2867.92
7747,2023-11-21,Maria,Cadeira,Móveis,2,3910.36
7748,2024-12-31,Fernanda,Notebook,Eletrônicos,3,4075.49
7749,2024-12-17,João,Headset,Eletrônicos,2,4467.23
7750,2024-12-23,João,Headset,Eletrônicos,2,4510.54
7751,2023-10-04,Lucas,Teclado,Eletrônicos,3,310.82
7752,2024-06-19,Fernanda,Cadeira,Móveis,2,658.39
7753,2024-04-30,Pedro,Cadeira,Móveis,3,4139.0
